"ADDRESS_KEY"|"ADDRESS_ID"|     "ADDRESS_COMMENT"       |"ADDRESS_LINE_1"                                           |"ADDRESS_LINE_2"|"ADDRESS_LINE_3"|"ADDRESS_LINE_4"|"APARTMENT"|"BARRIO"|"BLOCK"|"POSTAL_STREET_NAME"|"POSTAL_STREET_NUMBER"|"POSTAL_TOWN"|"STREET"|"STREET_NUMBER"
2744040|2744040|"NO XXX"|"CANCHA RAYADA 1272,0,Los Lagos"|""|"Los Lagos "|"Chile"|""|""|""|"CANCHA RAYADA 1272"|"0"|""|"CANCHA RAYADA 1272"|"0"
2744043|2744043|"DPTO 102"|"LAGO TODOS LOS SANTOS,1470,1,Biobío"|""|"Biobío "|"Chile"|"1"|""|""|"LAGO TODOS LOS SANTOS"|"1470"|""|"LAGO TODOS LOS SANTOS"|"1470"
2744046|2744046|"CASILLA"|"LAS ROJAS PARTE ALTA SN,0,Coquimbo"|""|"Coquimbo "|"Chile"|""|""|""|"LAS ROJAS PARTE ALTA SN"|"0"|""|"LAS ROJAS PARTE ALTA SN"|"0"
2744049|2744049|"CASILLA"|"EL AMANECER,9716,Metropolitana de Santia"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"EL AMANECER"|"9716"|""|"EL AMANECER"|"9716"
2744052|2744052|"NOXXX"|"SECTOR QUIDICO,sn,Biobío"|""|"Biobío "|"Chile"|""|""|""|"SECTOR QUIDICO"|"sn"|""|"SECTOR QUIDICO"|"sn"
2744055|2744055|"CASILLA"|"LA CHIMBA,sn,Coquimbo"|""|"Coquimbo "|"Chile"|""|""|""|"LA CHIMBA"|"sn"|""|"LA CHIMBA"|"sn"
2744058|2744058|"POBLACION INDUPORT"|"PASAJE EL ROBLE,57,Valparaíso"|""|"Valparaíso "|"Chile"|""|""|""|"PASAJE EL ROBLE"|"57"|""|"PASAJE EL ROBLE"|"57"
2744061|2744061|"MALLOA"|"DANIEL VERNALES,17,Lib. Gral. Bernardo O"|""|"Lib. Gral. Bernardo O'Higgins "|"Chile"|""|""|""|"DANIEL VERNALES"|"17"|""|"DANIEL VERNALES"|"17"
2744064|2744064|"CASILLA"|"EL KILO,5318,Metropolitana de Santiago"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"EL KILO"|"5318"|""|"EL KILO"|"5318"
2744067|2744067|"NO XXXXXX"|"PJE CAMILO ENRIQUES,0,Valparaíso"|""|"Valparaíso "|"Chile"|""|""|""|"PJE CAMILO ENRIQUES"|"0"|""|"PJE CAMILO ENRIQUES"|"0"
2744070|2744070|"CASILLA"|"SOTO,169,Biobío"|""|"Biobío "|"Chile"|""|""|""|"SOTO"|"169"|""|"SOTO"|"169"
2744073|2744073|"NO XXX"|"CANCHA RAYADA 1272,0,Los Lagos"|""|"Los Lagos "|"Chile"|""|""|""|"CANCHA RAYADA 1272"|"0"|""|"CANCHA RAYADA 1272"|"0"
2744076|2744076|"DPTO 102"|"LAGO TODOS LOS SANTOS,1470,1,Biobío"|""|"Biobío "|"Chile"|"1"|""|""|"LAGO TODOS LOS SANTOS"|"1470"|""|"LAGO TODOS LOS SANTOS"|"1470"
2744079|2744079|"CASILLA"|"LAS ROJAS PARTE ALTA SN,0,Coquimbo"|""|"Coquimbo "|"Chile"|""|""|""|"LAS ROJAS PARTE ALTA SN"|"0"|""|"LAS ROJAS PARTE ALTA SN"|"0"
2744082|2744082|"CASILLA"|"EL AMANECER,9716,Metropolitana de Santia"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"EL AMANECER"|"9716"|""|"EL AMANECER"|"9716"
2744085|2744085|"SANTA MARIA"|"CHORRILLO,51,Valparaíso"|""|"Valparaíso "|"Chile"|""|""|""|"CHORRILLO"|"51"|""|"CHORRILLO"|"51"
2744088|2744088|"VILLA LO ESTERO"|"ESTERO COLCURA,0268,Metropolitana de San"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"ESTERO COLCURA"|"0268"|""|"ESTERO COLCURA"|"0268"
2744091|2744091|"VILLA ESPERANZA"|"PASAJE TRES, 1963, COPIAPO, Atacama"|""|"Atacama "|"Chile"|""|""|""|"PASAJE TRES"|"1963"|""|"PASAJE TRES"|"1963"
2744094|2744094|"CASILLA"|"EL KILO,5318,Metropolitana de Santiago"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"EL KILO"|"5318"|""|"EL KILO"|"5318"
2744097|2744097|"NOXXXXX"|"FREIRINA,942,Atacama"|""|"Atacama "|"Chile"|""|""|""|"FREIRINA"|"942"|""|"FREIRINA"|"942"
2744100|2744100|"CASILLA"|"CERRILLOS,1120,La Araucanía"|""|"La Araucanía "|"Chile"|""|""|""|"CERRILLOS"|"1120"|""|"CERRILLOS"|"1120"
2744103|2744103|"CARTEDRAL CON ESPERANZA"|"CATEDRAL,2916,DEPTO E42,Metropolitana de"|""|"Metropolitana de Santiago "|"Chile"|"DEPTO E42"|""|""|"CATEDRAL"|"2916"|""|"CATEDRAL"|"2916"
2744106|2744106|"CASILLA"|"ARTURO PRATT,1147,Lib. Gral. Bernardo O'"|""|"Lib. Gral. Bernardo O'Higgins "|"Chile"|""|""|""|"ARTURO PRATT"|"1147"|""|"ARTURO PRATT"|"1147"
2744109|2744109|"VILLA DIEGO PORTALES"|"JUAN ANDRES,01110,Metropolitana de Santi"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"JUAN ANDRES"|"01110"|""|"JUAN ANDRES"|"01110"
2744112|2744112|"PARQUE SANTO TOMAS"|"PASAJE 27 CASA 57,0,Biobío"|""|"Biobío "|"Chile"|""|""|""|"PASAJE 27 CASA 57"|"0"|""|"PASAJE 27 CASA 57"|"0"
2744115|2744115|"CASILLA"|"SAN IGNACIO,409,Metropolitana de Santiag"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"SAN IGNACIO"|"409"|""|"SAN IGNACIO"|"409"
2744880|2744880|"CASILLA"|"BRUCELAS,908,Valparaíso"|""|"Valparaíso "|"Chile"|""|""|""|"BRUCELAS"|"908"|""|"BRUCELAS"|"908"
2744883|2744883|"CASILLA"|"CHUQUICAMATA,1681,Coquimbo"|""|"Coquimbo "|"Chile"|""|""|""|"CHUQUICAMATA"|"1681"|""|"CHUQUICAMATA"|"1681"
2744886|2744886|"OLIVOA"|"DIEGO ZENTENO,237,Metropolitana de Santi"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"DIEGO ZENTENO"|"237"|""|"DIEGO ZENTENO"|"237"
2744889|2744889|"VILLA DONA FRANCISCA varacenatexprocl"|"RIO LAUCA,856,Antofagasta"|""|"Antofagasta "|"Chile"|""|""|""|"RIO LAUCA"|"856"|""|"RIO LAUCA"|"856"
2744892|2744892|"CASILLA"|"ISABEL BRAVO,620,Metropolitana de Santia"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"ISABEL BRAVO"|"620"|""|"ISABEL BRAVO"|"620"
2744895|2744895|"CASILLA"|"SANTA ROSA,1642,Metropolitana de Santiag"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"SANTA ROSA"|"1642"|""|"SANTA ROSA"|"1642"
2744898|2744898|"CASILLA"|"CALLE HERMANOS CARRERA,115,Valparaíso"|""|"Valparaíso "|"Chile"|""|""|""|"CALLE HERMANOS CARRERA"|"115"|""|"CALLE HERMANOS CARRERA"|"115"
2744901|2744901|"EN84757474"|"PASAJE BAQUEDANO,1716,Antofagasta"|""|"Antofagasta "|"Chile"|""|""|""|"PASAJE BAQUEDANO"|"1716"|""|"PASAJE BAQUEDANO"|"1716"
2744904|2744904|"TM NO PRESENTA"|"EJERCITO DE CHILE,19,Maule"|""|"Maule "|"Chile"|""|""|""|"EJERCITO DE CHILE"|"19"|""|"EJERCITO DE CHILE"|"19"
2744907|2744907|"NO PRESENTA OTRO MOVIL"|"MAJAS,10762,Metropolitana de Santiago"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"MAJAS"|"10762"|""|"MAJAS"|"10762"
2744910|2744910|"SECTOR RECERONO NO PRESENTA"|"LATORRE 70,11,Valparaíso"|""|"Valparaíso "|"Chile"|""|""|""|"LATORRE 70"|"11"|""|"LATORRE 70"|"11"
2744913|2744913|"CASILLA"|"PJE ESTERO GACITUA,60,Metropolitana de S"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"PJE ESTERO GACITUA"|"60"|""|"PJE ESTERO GACITUA"|"60"
2744916|2744916|"VILLA TREINTA DE MAYO"|"QUILLECO,11988,Metropolitana de Santiago"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"QUILLECO"|"11988"|""|"QUILLECO"|"11988"
2744919|2744919|"CASILLA"|"DOS SUR POB BERNARDO RETAMAL,36,Lib. Gra"|""|"Lib. Gral. Bernardo O'Higgins "|"Chile"|""|""|""|"DOS SUR POB BERNARDO RETAMAL"|"36"|""|"DOS SUR POB BERNARDO RETAMAL"|"36"
2744922|2744922|"CASILLA"|"PANTALEON CORTEZ,1515,Metropolitana de S"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"PANTALEON CORTEZ"|"1515"|""|"PANTALEON CORTEZ"|"1515"
2744928|2744928|"NO TIENE"|"ESTERO LOS COIPOS 3419,0,Metropolitana d"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"ESTERO LOS COIPOS 3419"|"0"|""|"ESTERO LOS COIPOS 3419"|"0"
2744931|2744931|"CASILLA"|"LAGO HUICHNEL,48,Los Lagos"|""|"Los Lagos "|"Chile"|""|""|""|"LAGO HUICHNEL"|"48"|""|"LAGO HUICHNEL"|"48"
2744934|2744934|"CASILLA"|"POBLAC SN LUIS CALLE SNPEDRO 850,0,Los L"|""|"Los Lagos "|"Chile"|""|""|""|"POBLAC SN LUIS CALLE SNPEDRO 850"|"0"|""|"POBLAC SN LUIS CALLE SNPEDRO 850"|"0"
2744937|2744937|"CASILLA"|"POB TTE MERINO UNO PJE 32,2051,Biobío"|""|"Biobío "|"Chile"|""|""|""|"POB TTE MERINO UNO PJE 32"|"2051"|""|"POB TTE MERINO UNO PJE 32"|"2051"
2744940|2744940|"CASILLA"|"27 ORIENTE 10 SUR,168,Maule"|""|"Maule "|"Chile"|""|""|""|"27 ORIENTE 10 SUR"|"168"|""|"27 ORIENTE 10 SUR"|"168"
2744943|2744943|"CASILLA"|"CONSTANTINOPLA,16231,Metropolitana de Sa"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"CONSTANTINOPLA"|"16231"|""|"CONSTANTINOPLA"|"16231"
2744946|2744946|"CASILLA"|"LAS PALMERAS,976,Valparaíso"|""|"Valparaíso "|"Chile"|""|""|""|"LAS PALMERAS"|"976"|""|"LAS PALMERAS"|"976"
2744949|2744949|"CASILLA"|"MANUIEL RODRIGUEZ,188,Valparaíso"|""|"Valparaíso "|"Chile"|""|""|""|"MANUIEL RODRIGUEZ"|"188"|""|"MANUIEL RODRIGUEZ"|"188"
2744952|2744952|"POBLACION ELEUTERIO RAMIREZ"|"JULIO MONTT SALAMANCA,84,Biobío"|""|"Biobío "|"Chile"|""|""|""|"JULIO MONTT SALAMANCA"|"84"|""|"JULIO MONTT SALAMANCA"|"84"
2744955|2744955|"CASILLA"|"NUEVA EXTREMADURA,4448,DP 33 B,Metropoli"|""|"Metropolitana de Santiago "|"Chile"|"DP 33 B"|""|""|"NUEVA EXTREMADURA"|"4448"|""|"NUEVA EXTREMADURA"|"4448"
2744958|2744958|"CASILLA"|"HACIENDA MONTALVAN,1633,Metropolitana de"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"HACIENDA MONTALVAN"|"1633"|""|"HACIENDA MONTALVAN"|"1633"
2669679|2669679|""|"NORMANDIA, 1965, 33200516, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|"33200516"|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2670180|2670180|"Comments0"|"StreetName0, 1230, Depart0, Block0, 4, BaBarrio, Antofagasta"|""|"Antofagasta"|"Chile"|"Depart0"|""|"Block0"|"StreetName0"|"1230"|""|"StreetName0"|"1230"
2670079|2670079|"Comments0"|"StreetName0, 1230, Depart0, Block0, 4, BaBarrio, Antofagasta"|""|"Antofagasta"|"Chile"|"Depart0"|""|"Block0"|"StreetName0"|"1230"|""|"StreetName0"|"1230"
2670080|2670080|"Comments0"|"StreetName0, 1230, Depart0, Block0, 4, BaBarrio, Antofagasta"|""|"Antofagasta"|"Chile"|"Depart0"|""|"Block0"|"StreetName0"|"1230"|""|"StreetName0"|"1230"
2670179|2670179|"Comments0"|"StreetName0, 1230, Depart0, Block0, 4, BaBarrio, Antofagasta"|""|"Antofagasta"|"Chile"|"Depart0"|""|"Block0"|"StreetName0"|"1230"|""|"StreetName0"|"1230"
2664954|2664954|""|"LIBERTAD, 1060, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago 8350152"|"Chile"|""|""|""|"LIBERTAD"|"1060"|""|"LIBERTAD"|"1060"
2664955|2664955|""|"LIBERTAD, 1060, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago 8350152"|"Chile"|""|""|""|"LIBERTAD"|"1060"|""|"LIBERTAD"|"1060"
2669082|2669082|""|"SEMINARIO, 385, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501354"|"Chile"|""|""|""|"SEMINARIO"|"385"|""|"SEMINARIO"|"385"
2675082|2675082|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2679959|2679959|""|"CRESCENCIO SOTO VARGAS, 2870, 2401573, PUNTA ARENAS, Magallanes y de la Antártica Chilena"|""|"Magallanes y de la Antártica Chilena 6202030"|"Chile"|""|""|"2401573"|"CRESCENCIO SOTO VARGAS"|"2870"|""|"CRESCENCIO SOTO VARGAS"|"2870"
2680260|2680260|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2680359|2680359|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2680659|2680659|""|"ANIBAL PINTO, 458, 34300734, CALERA, Valparaíso"|""|"Valparaíso 2291478"|"Chile"|""|""|"34300734"|"ANIBAL PINTO"|"458"|""|"ANIBAL PINTO"|"458"
2678974|2678974|""|"LIBERTAD, 1060, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago 8350152"|"Chile"|""|""|""|"LIBERTAD"|"1060"|""|"LIBERTAD"|"1060"
2680159|2680159|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2680360|2680360|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2680459|2680459|""|"LIBERTAD, 1060, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago 8350152"|"Chile"|""|""|""|"LIBERTAD"|"1060"|""|"LIBERTAD"|"1060"
2680259|2680259|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2680559|2680559|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2681959|2681959|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2683859|2683859|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2684259|2684259|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2747340|2747340|"CASILLA"|"TENGLO,5940,Antofagasta"|""|"Antofagasta "|"Chile"|""|""|""|"TENGLO"|"5940"|""|"TENGLO"|"5940"
2747343|2747343|"NO TIENE"|"VILLA LA PALMA PJE DOS CASA 22,0,Lib. Gr"|""|"Lib. Gral. Bernardo O'Higgins "|"Chile"|""|""|""|"VILLA LA PALMA PJE DOS CASA 22"|"0"|""|"VILLA LA PALMA PJE DOS CASA 22"|"0"
2747346|2747346|"POB CARDENALL SILVA HENRIQUEZ NO TIENE"|"LONCOMILLA 4191,4143,Tarapacá"|""|"Tarapacá "|"Chile"|""|""|""|"LONCOMILLA 4191"|"4143"|""|"LONCOMILLA 4191"|"4143"
2747349|2747349|"CASILLA"|"OJOS DE AGUA,2106,Valparaíso"|""|"Valparaíso "|"Chile"|""|""|""|"OJOS DE AGUA"|"2106"|""|"OJOS DE AGUA"|"2106"
2747352|2747352|"CASILLA"|"BORDES COSTEROS,723,Biobío"|""|"Biobío "|"Chile"|""|""|""|"BORDES COSTEROS"|"723"|""|"BORDES COSTEROS"|"723"
2747355|2747355|"CASILLA"|"MERCED ORIENTE,275,Valparaíso"|""|"Valparaíso "|"Chile"|""|""|""|"MERCED ORIENTE"|"275"|""|"MERCED ORIENTE"|"275"
2747358|2747358|"FORESTAL BAJO"|"ABASOLO, 120, VALPARAISO, Valparaíso"|""|"Valparaíso "|"Chile"|""|""|""|"ABASOLO"|"120"|""|"ABASOLO"|"120"
2747361|2747361|"CASILLA"|"AVENIDA ALONSO DE ERCILLA, 463, CHILLAN, Ñuble"|""|"Biobío "|"Chile"|""|""|""|"AVENIDA ALONSO DE ERCILLA"|"463"|""|"AVENIDA ALONSO DE ERCILLA"|"463"
2747364|2747364|"CASILLA"|"SAN ANTONIO,0,Los Lagos"|""|"Los Lagos "|"Chile"|""|""|""|"SAN ANTONIO"|"0"|""|"SAN ANTONIO"|"0"
2747367|2747367|"POBLACION MALLARAY"|"COLLIMALLIN,01348,La Araucanía"|""|"La Araucanía "|"Chile"|""|""|""|"COLLIMALLIN"|"01348"|""|"COLLIMALLIN"|"01348"
2747370|2747370|"CASILLA"|"TENGLO,5940,Antofagasta"|""|"Antofagasta "|"Chile"|""|""|""|"TENGLO"|"5940"|""|"TENGLO"|"5940"
2747373|2747373|"NO TIENE"|"VILLA LA PALMA PJE DOS CASA 22,0,Lib. Gr"|""|"Lib. Gral. Bernardo O'Higgins "|"Chile"|""|""|""|"VILLA LA PALMA PJE DOS CASA 22"|"0"|""|"VILLA LA PALMA PJE DOS CASA 22"|"0"
2747376|2747376|"CASILLA"|"VEGA DE SALDIAS,1158,Biobío"|""|"Biobío "|"Chile"|""|""|""|"VEGA DE SALDIAS"|"1158"|""|"VEGA DE SALDIAS"|"1158"
2747379|2747379|"CASILLA"|"ZAPADORES,0481,Metropolitana de Santiago"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"ZAPADORES"|"0481"|""|"ZAPADORES"|"0481"
2747382|2747382|"CASILLA"|"FRANCIA,450,Valparaíso"|""|"Valparaíso "|"Chile"|""|""|""|"FRANCIA"|"450"|""|"FRANCIA"|"450"
2747385|2747385|"CASILLA"|"PJE EL PANDO,1054,Metropolitana de Santi"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"PJE EL PANDO"|"1054"|""|"PJE EL PANDO"|"1054"
2747388|2747388|"VILLA LA MERCED"|"PSJ RUCA TALCA,588,Lib. Gral. Bernardo O"|""|"Lib. Gral. Bernardo O'Higgins "|"Chile"|""|""|""|"PSJ RUCA TALCA"|"588"|""|"PSJ RUCA TALCA"|"588"
2747391|2747391|"CASILLA"|"PORTADA DEL ESTE,1326,Metropolitana de S"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"PORTADA DEL ESTE"|"1326"|""|"PORTADA DEL ESTE"|"1326"
2747394|2747394|"CASILLA"|"ABEL GARIBALDI,2285,Tarapacá"|""|"Tarapacá "|"Chile"|""|""|""|"ABEL GARIBALDI"|"2285"|""|"ABEL GARIBALDI"|"2285"
2747397|2747397|"LOS PRESIDENTES"|"JUAN ANTONIO RIOS,1829,Los Lagos"|""|"Los Lagos "|"Chile"|""|""|""|"JUAN ANTONIO RIOS"|"1829"|""|"JUAN ANTONIO RIOS"|"1829"
2747400|2747400|"CASILLA"|"POBL LA GRUTA,2094,Valparaíso"|""|"Valparaíso "|"Chile"|""|""|""|"POBL LA GRUTA"|"2094"|""|"POBL LA GRUTA"|"2094"
2747403|2747403|"VILLA TEHUALDA"|"ESTACION MOLINA,37b,Metropolitana de San"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"ESTACION MOLINA"|"37b"|""|"ESTACION MOLINA"|"37b"
2747412|2747412|"CASILLA"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS, 1435, 34100359, VALPARAISO, Metropolitana de Santiago"|""|"Valparaíso "|"Chile"|""|""|"34100359"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1435"|""|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1435"
2747415|2747415|"CASILLA"|"PJE EL PANDO,1054,Metropolitana de Santi"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"PJE EL PANDO"|"1054"|""|"PJE EL PANDO"|"1054"
2747418|2747418|"VILLA LA MERCED"|"PSJ RUCA TALCA,588,Lib. Gral. Bernardo O"|""|"Lib. Gral. Bernardo O'Higgins "|"Chile"|""|""|""|"PSJ RUCA TALCA"|"588"|""|"PSJ RUCA TALCA"|"588"
2747421|2747421|"CASILLA"|"PORTADA DEL ESTE,1326,Metropolitana de S"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"PORTADA DEL ESTE"|"1326"|""|"PORTADA DEL ESTE"|"1326"
2747424|2747424|"CASILLA"|"ABEL GARIBALDI,2285,Tarapacá"|""|"Tarapacá "|"Chile"|""|""|""|"ABEL GARIBALDI"|"2285"|""|"ABEL GARIBALDI"|"2285"
2748648|2748648|"CASILLA"|"CERRO PROVIDENCIA,01570,Metropolitana de"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"CERRO PROVIDENCIA"|"01570"|""|"CERRO PROVIDENCIA"|"01570"
2748651|2748651|"CASILLA"|"BARACALDO,1240,Biobío"|""|"Biobío "|"Chile"|""|""|""|"BARACALDO"|"1240"|""|"BARACALDO"|"1240"
2748654|2748654|"CASILLA"|"ALBERTO BLEST GANA,740,Coquimbo"|""|"Coquimbo "|"Chile"|""|""|""|"ALBERTO BLEST GANA"|"740"|""|"ALBERTO BLEST GANA"|"740"
2748657|2748657|""|"SIETE ORIENTE, 1164, TALCA, Maule"|""|"Maule "|"Chile"|""|""|""|"SIETE ORIENTE"|"1164"|""|"SIETE ORIENTE"|"1164"
2748660|2748660|"CASILLA"|"CHACABUCO CALLE PRINCIPAL,1341,Biobío"|""|"Biobío "|"Chile"|""|""|""|"CHACABUCO CALLE PRINCIPAL"|"1341"|""|"CHACABUCO CALLE PRINCIPAL"|"1341"
2748663|2748663|"CASILLA"|"VILLA PORTO ALEGRE PASAJE LA PLATA,1030,"|""|"Biobío "|"Chile"|""|""|""|"VILLA PORTO ALEGRE PASAJE LA PLATA"|"1030"|""|"VILLA PORTO ALEGRE PASAJE LA PLATA"|"1030"
2748666|2748666|"POB BALMACEDA"|"PEDRO MONTT,7413,Antofagasta"|""|"Antofagasta "|"Chile"|""|""|""|"PEDRO MONTT"|"7413"|""|"PEDRO MONTT"|"7413"
2748669|2748669|"COLO COLO 115"|"COLO COLO,115,Biobío"|""|"Biobío "|"Chile"|""|""|""|"COLO COLO"|"115"|""|"COLO COLO"|"115"
2748672|2748672|"CASILLA"|"PEDRO JIL,2381,Metropolitana de Santiago"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"PEDRO JIL"|"2381"|""|"PEDRO JIL"|"2381"
2748675|2748675|"VILLA PADRE HURTADO"|"PASAJE JOSE VIAL,0312,Metropolitana de S"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"PASAJE JOSE VIAL"|"0312"|""|"PASAJE JOSE VIAL"|"0312"
2748678|2748678|"CASILLA"|"CERRO PROVIDENCIA,01570,Metropolitana de"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"CERRO PROVIDENCIA"|"01570"|""|"CERRO PROVIDENCIA"|"01570"
2748681|2748681|"CASILLA"|"BARACALDO,1240,Biobío"|""|"Biobío "|"Chile"|""|""|""|"BARACALDO"|"1240"|""|"BARACALDO"|"1240"
2748684|2748684|"CASILLA"|"CALLE VELDIVIA,280,La Araucanía"|""|"La Araucanía "|"Chile"|""|""|""|"CALLE VELDIVIA"|"280"|""|"CALLE VELDIVIA"|"280"
2748687|2748687|"CASILLA"|"5 oriente,671,Maule"|""|"Maule "|"Chile"|""|""|""|"5 oriente"|"671"|""|"5 oriente"|"671"
2748690|2748690|"CASILLA"|"DORADO 01756 VILLA EL TENIENTE,0,Lib. Gr"|""|"Lib. Gral. Bernardo O'Higgins "|"Chile"|""|""|""|"DORADO 01756 VILLA EL TENIENTE"|"0"|""|"DORADO 01756 VILLA EL TENIENTE"|"0"
2748693|2748693|"CASILLA"|"PASAJE MAR DE LA LUNA,549,Metropolitana "|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"PASAJE MAR DE LA LUNA"|"549"|""|"PASAJE MAR DE LA LUNA"|"549"
2748696|2748696|"FUNDO LA ESTRELLA KILOMETRO 70 CARRETERA"|"PANAMERICANA NORTE,0,Valparaíso"|""|"Valparaíso "|"Chile"|""|""|""|"PANAMERICANA NORTE"|"0"|""|"PANAMERICANA NORTE"|"0"
2748699|2748699|"NO PRESENTA PREPAGO"|"GILDA 3141,0,Metropolitana de Santiago"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"GILDA 3141"|"0"|""|"GILDA 3141"|"0"
2748702|2748702|"POB LEOPOLDO AHUMADA"|"PASAJE NICASIO GALDAMES,164,Valparaíso"|""|"Valparaíso "|"Chile"|""|""|""|"PASAJE NICASIO GALDAMES"|"164"|""|"PASAJE NICASIO GALDAMES"|"164"
2748705|2748705|"POBLACION RENE SCHNEIDER"|"PJE COLONIA ORIENTE,3527,Antofagasta"|""|"Antofagasta "|"Chile"|""|""|""|"PJE COLONIA ORIENTE"|"3527"|""|"PJE COLONIA ORIENTE"|"3527"
2748708|2748708|"NO PRESENTA PREPAGO"|"VALDIVIA,102,Biobío"|""|"Biobío "|"Chile"|""|""|""|"VALDIVIA"|"102"|""|"VALDIVIA"|"102"
2748711|2748711|"CASILLA"|"13 Y MEDIO ORIENTE A CON 21 NORTE,3185,M"|""|"Maule "|"Chile"|""|""|""|"13 Y MEDIO ORIENTE A CON 21 NORTE"|"3185"|""|"13 Y MEDIO ORIENTE A CON 21 NORTE"|"3185"
2748714|2748714|"CASILLA"|"CALLE VELDIVIA,280,La Araucanía"|""|"La Araucanía "|"Chile"|""|""|""|"CALLE VELDIVIA"|"280"|""|"CALLE VELDIVIA"|"280"
2748717|2748717|"CASILLA"|"5 oriente,671,Maule"|""|"Maule "|"Chile"|""|""|""|"5 oriente"|"671"|""|"5 oriente"|"671"
